time,"I(I0)","V(3)","V(4)"
1.037500e-10,5.625000e-04,-1.103467e-05,-1.103467e-05
1.040000e-10,5.640000e-04,-1.103470e-05,-1.103470e-05
1.042500e-10,5.655000e-04,-1.103470e-05,-1.103470e-05
1.045000e-10,5.670000e-04,-1.103466e-05,-1.103466e-05
1.047500e-10,5.685000e-04,-1.103459e-05,-1.103459e-05
1.050000e-10,5.700000e-04,-1.103448e-05,-1.103448e-05
1.052500e-10,5.715000e-04,-1.103435e-05,-1.103435e-05
1.055000e-10,5.730000e-04,-1.103423e-05,-1.103423e-05
1.057500e-10,5.745000e-04,-1.103411e-05,-1.103411e-05
1.060000e-10,5.760000e-04,-1.103402e-05,-1.103402e-05
1.062500e-10,5.775000e-04,-1.103394e-05,-1.103394e-05
1.065000e-10,5.790000e-04,-1.103389e-05,-1.103389e-05
1.067500e-10,5.805000e-04,-1.103383e-05,-1.103383e-05
1.070000e-10,5.820000e-04,-1.103378e-05,-1.103378e-05
1.072500e-10,5.835000e-04,-1.103371e-05,-1.103371e-05
1.075000e-10,5.850000e-04,-1.103364e-05,-1.103364e-05
1.077500e-10,5.865000e-04,-1.103355e-05,-1.103355e-05
1.080000e-10,5.880000e-04,-1.103345e-05,-1.103345e-05
1.082500e-10,5.895000e-04,-1.103335e-05,-1.103335e-05
1.085000e-10,5.910000e-04,-1.103325e-05,-1.103325e-05
1.087500e-10,5.925000e-04,-1.103316e-05,-1.103316e-05
1.090000e-10,5.940000e-04,-1.103307e-05,-1.103307e-05
1.092500e-10,5.955000e-04,-1.103298e-05,-1.103298e-05
1.095000e-10,5.970000e-04,-1.103290e-05,-1.103290e-05
1.097500e-10,5.985000e-04,-1.103281e-05,-1.103281e-05
1.100000e-10,6.000000e-04,-1.103273e-05,-1.103273e-05
1.102500e-10,6.000000e-04,-1.103265e-05,-1.103265e-05
1.105000e-10,6.000000e-04,-1.103259e-05,-1.103259e-05
1.107500e-10,6.000000e-04,-1.103262e-05,-1.103262e-05
1.110000e-10,6.000000e-04,-1.103282e-05,-1.103282e-05
1.112500e-10,5.985000e-04,-1.103335e-05,-1.103335e-05
1.115000e-10,5.970000e-04,-1.103441e-05,-1.103441e-05
1.117500e-10,5.955000e-04,-1.103622e-05,-1.103622e-05
1.120000e-10,5.940000e-04,-1.103901e-05,-1.103901e-05
1.122500e-10,5.925000e-04,-1.104291e-05,-1.104291e-05
1.125000e-10,5.910000e-04,-1.104790e-05,-1.104790e-05
1.127500e-10,5.895000e-04,-1.105377e-05,-1.105377e-05
1.130000e-10,5.880000e-04,-1.106008e-05,-1.106008e-05
1.132500e-10,5.865000e-04,-1.106624e-05,-1.106624e-05
1.135000e-10,5.850000e-04,-1.107157e-05,-1.107157e-05
1.137500e-10,5.835000e-04,-1.107543e-05,-1.107543e-05
1.140000e-10,5.820000e-04,-1.107745e-05,-1.107745e-05
1.142500e-10,5.805000e-04,-1.107755e-05,-1.107755e-05
1.145000e-10,5.790000e-04,-1.107607e-05,-1.107607e-05
1.147500e-10,5.775000e-04,-1.107369e-05,-1.107369e-05
1.150000e-10,5.760000e-04,-1.107128e-05,-1.107128e-05
1.152500e-10,5.745000e-04,-1.106968e-05,-1.106968e-05
1.155000e-10,5.730000e-04,-1.106951e-05,-1.106951e-05
1.157500e-10,5.715000e-04,-1.107099e-05,-1.107099e-05
1.160000e-10,5.700000e-04,-1.107384e-05,-1.107384e-05
1.162500e-10,5.685000e-04,-1.107742e-05,-1.107742e-05
1.165000e-10,5.670000e-04,-1.108084e-05,-1.108084e-05
1.167500e-10,5.655000e-04,-1.108327e-05,-1.108327e-05
1.170000e-10,5.640000e-04,-1.108414e-05,-1.108414e-05
1.172500e-10,5.625000e-04,-1.108333e-05,-1.108333e-05
1.175000e-10,5.610000e-04,-1.108118e-05,-1.108118e-05
1.177500e-10,5.595000e-04,-1.107839e-05,-1.107839e-05
1.180000e-10,5.580000e-04,-1.107580e-05,-1.107580e-05
1.182500e-10,5.565000e-04,-1.107416e-05,-1.107416e-05
1.185000e-10,5.550000e-04,-1.107388e-05,-1.107388e-05
1.187500e-10,5.535000e-04,-1.107496e-05,-1.107496e-05
1.190000e-10,5.520000e-04,-1.107698e-05,-1.107698e-05
1.192500e-10,5.505000e-04,-1.107926e-05,-1.107926e-05
1.195000e-10,5.490000e-04,-1.108112e-05,-1.108112e-05
1.197500e-10,5.475000e-04,-1.108201e-05,-1.108201e-05
1.200000e-10,5.460000e-04,-1.108175e-05,-1.108175e-05
1.202500e-10,5.445000e-04,-1.108050e-05,-1.108050e-05
1.205000e-10,5.430000e-04,-1.107871e-05,-1.107871e-05
1.207500e-10,5.415000e-04,-1.107695e-05,-1.107695e-05
1.210000e-10,5.400000e-04,-1.107572e-05,-1.107572e-05
1.212500e-10,5.385000e-04,-1.107533e-05,-1.107533e-05
1.215000e-10,5.370000e-04,-1.107577e-05,-1.107577e-05
1.217500e-10,5.355000e-04,-1.107681e-05,-1.107681e-05
1.220000e-10,5.340000e-04,-1.107803e-05,-1.107803e-05
1.222500e-10,5.325000e-04,-1.107901e-05,-1.107901e-05
1.225000e-10,5.310000e-04,-1.107947e-05,-1.107947e-05
1.227500e-10,5.295000e-04,-1.107930e-05,-1.107930e-05
1.230000e-10,5.280000e-04,-1.107862e-05,-1.107862e-05
1.232500e-10,5.265000e-04,-1.107768e-05,-1.107768e-05
1.235000e-10,5.250000e-04,-1.107677e-05,-1.107677e-05
1.237500e-10,5.235000e-04,-1.107617e-05,-1.107617e-05
1.240000e-10,5.220000e-04,-1.107598e-05,-1.107598e-05
1.242500e-10,5.205000e-04,-1.107619e-05,-1.107619e-05
1.245000e-10,5.190000e-04,-1.107665e-05,-1.107665e-05
1.247500e-10,5.175000e-04,-1.107716e-05,-1.107716e-05
1.250000e-10,5.160000e-04,-1.107753e-05,-1.107753e-05
1.252500e-10,5.145000e-04,-1.107764e-05,-1.107764e-05
1.255000e-10,5.130000e-04,-1.107749e-05,-1.107749e-05
1.257500e-10,5.115000e-04,-1.107713e-05,-1.107713e-05
1.260000e-10,5.100000e-04,-1.107670e-05,-1.107670e-05
1.262500e-10,5.085000e-04,-1.107631e-05,-1.107631e-05
1.265000e-10,5.070000e-04,-1.107607e-05,-1.107607e-05
1.267500e-10,5.055000e-04,-1.107601e-05,-1.107601e-05
1.270000e-10,5.040000e-04,-1.107608e-05,-1.107608e-05
1.272500e-10,5.025000e-04,-1.107623e-05,-1.107623e-05
1.275000e-10,5.010000e-04,-1.107638e-05,-1.107638e-05
1.277500e-10,4.995000e-04,-1.107645e-05,-1.107645e-05
1.280000e-10,4.980000e-04,-1.107642e-05,-1.107642e-05
1.282500e-10,4.965000e-04,-1.107630e-05,-1.107630e-05
1.285000e-10,4.950000e-04,-1.107612e-05,-1.107612e-05
1.287500e-10,4.935000e-04,-1.107594e-05,-1.107594e-05
1.290000e-10,4.920000e-04,-1.107579e-05,-1.107579e-05
1.292500e-10,4.905000e-04,-1.107569e-05,-1.107569e-05
1.295000e-10,4.890000e-04,-1.107565e-05,-1.107565e-05
1.297500e-10,4.875000e-04,-1.107565e-05,-1.107565e-05
1.300000e-10,4.860000e-04,-1.107566e-05,-1.107566e-05
1.302500e-10,4.845000e-04,-1.107566e-05,-1.107566e-05
1.305000e-10,4.830000e-04,-1.107563e-05,-1.107563e-05
1.307500e-10,4.815000e-04,-1.107557e-05,-1.107557e-05
1.310000e-10,4.800000e-04,-1.107549e-05,-1.107549e-05
1.312500e-10,4.785000e-04,-1.107540e-05,-1.107540e-05
1.315000e-10,4.770000e-04,-1.107531e-05,-1.107531e-05
1.317500e-10,4.755000e-04,-1.107524e-05,-1.107524e-05
1.320000e-10,4.740000e-04,-1.107518e-05,-1.107518e-05
1.322500e-10,4.725000e-04,-1.107514e-05,-1.107514e-05
1.325000e-10,4.710000e-04,-1.107510e-05,-1.107510e-05
1.327500e-10,4.695000e-04,-1.107507e-05,-1.107507e-05
1.330000e-10,4.680000e-04,-1.107502e-05,-1.107502e-05
1.332500e-10,4.665000e-04,-1.107497e-05,-1.107497e-05
1.335000e-10,4.650000e-04,-1.107491e-05,-1.107491e-05
1.337500e-10,4.635000e-04,-1.107485e-05,-1.107485e-05
1.340000e-10,4.620000e-04,-1.107480e-05,-1.107480e-05
1.342500e-10,4.605000e-04,-1.107474e-05,-1.107474e-05
1.345000e-10,4.590000e-04,-1.107469e-05,-1.107469e-05
1.347500e-10,4.575000e-04,-1.107464e-05,-1.107464e-05
1.350000e-10,4.560000e-04,-1.107459e-05,-1.107459e-05
1.352500e-10,4.545000e-04,-1.107455e-05,-1.107455e-05
1.355000e-10,4.530000e-04,-1.107450e-05,-1.107450e-05
1.357500e-10,4.515000e-04,-1.107445e-05,-1.107445e-05
1.360000e-10,4.500000e-04,-1.107440e-05,-1.107440e-05
1.362500e-10,4.485000e-04,-1.107435e-05,-1.107435e-05
1.365000e-10,4.470000e-04,-1.107430e-05,-1.107430e-05
1.367500e-10,4.455000e-04,-1.107425e-05,-1.107425e-05
1.370000e-10,4.440000e-04,-1.107421e-05,-1.107421e-05
1.372500e-10,4.425000e-04,-1.107416e-05,-1.107416e-05
1.375000e-10,4.410000e-04,-1.107411e-05,-1.107411e-05
1.377500e-10,4.395000e-04,-1.107407e-05,-1.107407e-05
1.380000e-10,4.380000e-04,-1.107402e-05,-1.107402e-05
1.382500e-10,4.365000e-04,-1.107397e-05,-1.107397e-05
1.385000e-10,4.350000e-04,-1.107393e-05,-1.107393e-05
1.387500e-10,4.335000e-04,-1.107388e-05,-1.107388e-05
1.390000e-10,4.320000e-04,-1.107384e-05,-1.107384e-05
1.392500e-10,4.305000e-04,-1.107379e-05,-1.107379e-05
1.395000e-10,4.290000e-04,-1.107375e-05,-1.107375e-05
1.397500e-10,4.275000e-04,-1.107370e-05,-1.107370e-05
1.400000e-10,4.260000e-04,-1.107366e-05,-1.107366e-05
1.402500e-10,4.245000e-04,-1.107361e-05,-1.107361e-05
1.405000e-10,4.230000e-04,-1.107357e-05,-1.107357e-05
1.407500e-10,4.215000e-04,-1.107353e-05,-1.107353e-05
1.410000e-10,4.200000e-04,-1.107348e-05,-1.107348e-05
1.412500e-10,4.185000e-04,-1.107344e-05,-1.107344e-05
1.415000e-10,4.170000e-04,-1.107340e-05,-1.107340e-05
1.417500e-10,4.155000e-04,-1.107335e-05,-1.107335e-05
1.420000e-10,4.140000e-04,-1.107331e-05,-1.107331e-05
1.422500e-10,4.125000e-04,-1.107327e-05,-1.107327e-05
1.425000e-10,4.110000e-04,-1.107323e-05,-1.107323e-05
1.427500e-10,4.095000e-04,-1.107319e-05,-1.107319e-05
1.430000e-10,4.080000e-04,-1.107314e-05,-1.107314e-05
1.432500e-10,4.065000e-04,-1.107310e-05,-1.107310e-05
1.435000e-10,4.050000e-04,-1.107306e-05,-1.107306e-05
1.437500e-10,4.035000e-04,-1.107302e-05,-1.107302e-05
1.440000e-10,4.020000e-04,-1.107298e-05,-1.107298e-05
1.442500e-10,4.005000e-04,-1.107294e-05,-1.107294e-05
1.445000e-10,3.990000e-04,-1.107290e-05,-1.107290e-05
1.447500e-10,3.975000e-04,-1.107286e-05,-1.107286e-05
1.450000e-10,3.960000e-04,-1.107282e-05,-1.107282e-05
1.452500e-10,3.945000e-04,-1.107278e-05,-1.107278e-05
1.455000e-10,3.930000e-04,-1.107274e-05,-1.107274e-05
1.457500e-10,3.915000e-04,-1.107270e-05,-1.107270e-05
1.460000e-10,3.900000e-04,-1.107266e-05,-1.107266e-05
1.462500e-10,3.885000e-04,-1.107262e-05,-1.107262e-05
1.465000e-10,3.870000e-04,-1.107258e-05,-1.107258e-05
1.467500e-10,3.855000e-04,-1.107254e-05,-1.107254e-05
1.470000e-10,3.840000e-04,-1.107250e-05,-1.107250e-05
1.472500e-10,3.825000e-04,-1.107246e-05,-1.107246e-05
1.475000e-10,3.810000e-04,-1.107242e-05,-1.107242e-05
1.477500e-10,3.795000e-04,-1.107238e-05,-1.107238e-05
1.480000e-10,3.780000e-04,-1.107234e-05,-1.107234e-05
1.482500e-10,3.765000e-04,-1.107230e-05,-1.107230e-05
1.485000e-10,3.750000e-04,-1.107226e-05,-1.107226e-05
1.487500e-10,3.735000e-04,-1.107223e-05,-1.107223e-05
1.490000e-10,3.720000e-04,-1.107219e-05,-1.107219e-05
1.492500e-10,3.705000e-04,-1.107215e-05,-1.107215e-05
1.495000e-10,3.690000e-04,-1.107211e-05,-1.107211e-05
1.497500e-10,3.675000e-04,-1.107207e-05,-1.107207e-05
1.500000e-10,3.660000e-04,-1.107204e-05,-1.107204e-05
1.502500e-10,3.645000e-04,-1.107200e-05,-1.107200e-05
1.505000e-10,3.630000e-04,-1.107196e-05,-1.107196e-05
1.507500e-10,3.615000e-04,-1.107192e-05,-1.107192e-05
1.510000e-10,3.600000e-04,-1.107188e-05,-1.107188e-05
1.512500e-10,3.585000e-04,-1.107185e-05,-1.107185e-05
1.515000e-10,3.570000e-04,-1.107181e-05,-1.107181e-05
1.517500e-10,3.555000e-04,-1.107177e-05,-1.107177e-05
1.520000e-10,3.540000e-04,-1.107173e-05,-1.107173e-05
1.522500e-10,3.525000e-04,-1.107170e-05,-1.107170e-05
1.525000e-10,3.510000e-04,-1.107166e-05,-1.107166e-05
1.527500e-10,3.495000e-04,-1.107162e-05,-1.107162e-05
1.530000e-10,3.480000e-04,-1.107158e-05,-1.107158e-05
1.532500e-10,3.465000e-04,-1.107155e-05,-1.107155e-05
1.535000e-10,3.450000e-04,-1.107151e-05,-1.107151e-05
1.537500e-10,3.435000e-04,-1.107147e-05,-1.107147e-05
1.540000e-10,3.420000e-04,-1.107143e-05,-1.107143e-05
1.542500e-10,3.405000e-04,-1.107140e-05,-1.107140e-05
1.545000e-10,3.390000e-04,-1.107136e-05,-1.107136e-05
1.547500e-10,3.375000e-04,-1.107132e-05,-1.107132e-05
1.550000e-10,3.360000e-04,-1.107128e-05,-1.107128e-05
1.552500e-10,3.345000e-04,-1.107125e-05,-1.107125e-05
1.555000e-10,3.330000e-04,-1.107121e-05,-1.107121e-05
1.557500e-10,3.315000e-04,-1.107117e-05,-1.107117e-05
1.560000e-10,3.300000e-04,-1.107113e-05,-1.107113e-05
1.562500e-10,3.285000e-04,-1.107110e-05,-1.107110e-05
1.565000e-10,3.270000e-04,-1.107106e-05,-1.107106e-05
1.567500e-10,3.255000e-04,-1.107102e-05,-1.107102e-05
1.570000e-10,3.240000e-04,-1.107098e-05,-1.107098e-05
1.572500e-10,3.225000e-04,-1.107095e-05,-1.107095e-05
1.575000e-10,3.210000e-04,-1.107091e-05,-1.107091e-05
1.577500e-10,3.195000e-04,-1.107087e-05,-1.107087e-05
1.580000e-10,3.180000e-04,-1.107083e-05,-1.107083e-05
1.582500e-10,3.165000e-04,-1.107079e-05,-1.107079e-05
1.585000e-10,3.150000e-04,-1.107076e-05,-1.107076e-05
1.587500e-10,3.135000e-04,-1.107072e-05,-1.107072e-05
1.590000e-10,3.120000e-04,-1.107068e-05,-1.107068e-05
1.592500e-10,3.105000e-04,-1.107064e-05,-1.107064e-05
1.595000e-10,3.090000e-04,-1.107060e-05,-1.107060e-05
1.597500e-10,3.075000e-04,-1.107056e-05,-1.107056e-05
1.600000e-10,3.060000e-04,-1.107052e-05,-1.107052e-05
1.602500e-10,3.045000e-04,-1.107049e-05,-1.107049e-05
1.605000e-10,3.030000e-04,-1.107045e-05,-1.107045e-05
1.607500e-10,3.015000e-04,-1.107041e-05,-1.107041e-05
1.610000e-10,3.000000e-04,-1.107037e-05,-1.107037e-05
1.612500e-10,2.985000e-04,-1.107033e-05,-1.107033e-05
1.615000e-10,2.970000e-04,-1.107029e-05,-1.107029e-05
1.617500e-10,2.955000e-04,-1.107025e-05,-1.107025e-05
1.620000e-10,2.940000e-04,-1.107021e-05,-1.107021e-05
1.622500e-10,2.925000e-04,-1.107017e-05,-1.107017e-05
1.625000e-10,2.910000e-04,-1.107013e-05,-1.107013e-05
1.627500e-10,2.895000e-04,-1.107009e-05,-1.107009e-05
1.630000e-10,2.880000e-04,-1.107004e-05,-1.107004e-05
1.632500e-10,2.865000e-04,-1.107000e-05,-1.107000e-05
1.635000e-10,2.850000e-04,-1.106996e-05,-1.106996e-05
1.637500e-10,2.835000e-04,-1.106992e-05,-1.106992e-05
1.640000e-10,2.820000e-04,-1.106988e-05,-1.106988e-05
1.642500e-10,2.805000e-04,-1.106983e-05,-1.106983e-05
1.645000e-10,2.790000e-04,-1.106979e-05,-1.106979e-05
1.647500e-10,2.775000e-04,-1.106975e-05,-1.106975e-05
1.650000e-10,2.760000e-04,-1.106970e-05,-1.106970e-05
1.652500e-10,2.745000e-04,-1.106966e-05,-1.106966e-05
1.655000e-10,2.730000e-04,-1.106962e-05,-1.106962e-05
1.657500e-10,2.715000e-04,-1.106957e-05,-1.106957e-05
1.660000e-10,2.700000e-04,-1.106953e-05,-1.106953e-05
1.662500e-10,2.685000e-04,-1.106948e-05,-1.106948e-05
1.665000e-10,2.670000e-04,-1.106943e-05,-1.106943e-05
1.667500e-10,2.655000e-04,-1.106939e-05,-1.106939e-05
1.670000e-10,2.640000e-04,-1.106934e-05,-1.106934e-05
1.672500e-10,2.625000e-04,-1.106929e-05,-1.106929e-05
1.675000e-10,2.610000e-04,-1.106925e-05,-1.106925e-05
1.677500e-10,2.595000e-04,-1.106920e-05,-1.106920e-05
1.680000e-10,2.580000e-04,-1.106915e-05,-1.106915e-05
1.682500e-10,2.565000e-04,-1.106910e-05,-1.106910e-05
1.685000e-10,2.550000e-04,-1.106905e-05,-1.106905e-05
1.687500e-10,2.535000e-04,-1.106900e-05,-1.106900e-05
1.690000e-10,2.520000e-04,-1.106894e-05,-1.106894e-05
1.692500e-10,2.505000e-04,-1.106889e-05,-1.106889e-05
1.695000e-10,2.490000e-04,-1.106884e-05,-1.106884e-05
1.697500e-10,2.475000e-04,-1.106879e-05,-1.106879e-05
1.700000e-10,2.460000e-04,-1.106873e-05,-1.106873e-05
1.702500e-10,2.445000e-04,-1.106867e-05,-1.106867e-05
1.705000e-10,2.430000e-04,-1.106862e-05,-1.106862e-05
1.707500e-10,2.415000e-04,-1.106856e-05,-1.106856e-05
1.710000e-10,2.400000e-04,-1.106850e-05,-1.106850e-05
1.712500e-10,2.385000e-04,-1.106844e-05,-1.106844e-05
1.715000e-10,2.370000e-04,-1.106838e-05,-1.106838e-05
1.717500e-10,2.355000e-04,-1.106832e-05,-1.106832e-05
1.720000e-10,2.340000e-04,-1.106826e-05,-1.106826e-05
1.722500e-10,2.325000e-04,-1.106820e-05,-1.106820e-05
1.725000e-10,2.310000e-04,-1.106813e-05,-1.106813e-05
1.727500e-10,2.295000e-04,-1.106806e-05,-1.106806e-05
1.730000e-10,2.280000e-04,-1.106800e-05,-1.106800e-05
1.732500e-10,2.265000e-04,-1.106793e-05,-1.106793e-05
1.735000e-10,2.250000e-04,-1.106786e-05,-1.106786e-05
1.737500e-10,2.235000e-04,-1.106778e-05,-1.106778e-05
1.740000e-10,2.220000e-04,-1.106771e-05,-1.106771e-05
1.742500e-10,2.205000e-04,-1.106763e-05,-1.106763e-05
1.745000e-10,2.190000e-04,-1.106756e-05,-1.106756e-05
1.747500e-10,2.175000e-04,-1.106748e-05,-1.106748e-05
1.750000e-10,2.160000e-04,-1.106740e-05,-1.106740e-05
1.752500e-10,2.145000e-04,-1.106731e-05,-1.106731e-05
1.755000e-10,2.130000e-04,-1.106723e-05,-1.106723e-05
1.757500e-10,2.115000e-04,-1.106714e-05,-1.106714e-05
1.760000e-10,2.100000e-04,-1.106705e-05,-1.106705e-05
1.762500e-10,2.085000e-04,-1.106695e-05,-1.106695e-05
1.765000e-10,2.070000e-04,-1.106686e-05,-1.106686e-05
1.767500e-10,2.055000e-04,-1.106676e-05,-1.106676e-05
1.770000e-10,2.040000e-04,-1.106665e-05,-1.106665e-05
1.772500e-10,2.025000e-04,-1.106655e-05,-1.106655e-05
1.775000e-10,2.010000e-04,-1.106644e-05,-1.106644e-05
1.777500e-10,1.995000e-04,-1.106633e-05,-1.106633e-05
1.780000e-10,1.980000e-04,-1.106621e-05,-1.106621e-05
1.782500e-10,1.965000e-04,-1.106609e-05,-1.106609e-05
1.785000e-10,1.950000e-04,-1.106596e-05,-1.106596e-05
1.787500e-10,1.935000e-04,-1.106583e-05,-1.106583e-05
1.790000e-10,1.920000e-04,-1.106569e-05,-1.106569e-05
1.792500e-10,1.905000e-04,-1.106555e-05,-1.106555e-05
1.795000e-10,1.890000e-04,-1.106540e-05,-1.106540e-05
1.797500e-10,1.875000e-04,-1.106524e-05,-1.106524e-05
1.800000e-10,1.860000e-04,-1.106508e-05,-1.106508e-05
1.802500e-10,1.845000e-04,-1.106491e-05,-1.106491e-05
1.805000e-10,1.830000e-04,-1.106473e-05,-1.106473e-05
1.807500e-10,1.815000e-04,-1.106454e-05,-1.106454e-05
1.810000e-10,1.800000e-04,-1.106435e-05,-1.106435e-05
1.812500e-10,1.785000e-04,-1.106414e-05,-1.106414e-05
1.815000e-10,1.770000e-04,-1.106392e-05,-1.106392e-05
1.817500e-10,1.755000e-04,-1.106369e-05,-1.106369e-05
1.820000e-10,1.740000e-04,-1.106344e-05,-1.106344e-05
1.822500e-10,1.725000e-04,-1.106318e-05,-1.106318e-05
1.825000e-10,1.710000e-04,-1.106290e-05,-1.106290e-05
1.827500e-10,1.695000e-04,-1.106260e-05,-1.106260e-05
1.830000e-10,1.680000e-04,-1.106228e-05,-1.106228e-05
1.832500e-10,1.665000e-04,-1.106194e-05,-1.106194e-05
1.835000e-10,1.650000e-04,-1.106157e-05,-1.106157e-05
1.837500e-10,1.635000e-04,-1.106117e-05,-1.106117e-05
1.840000e-10,1.620000e-04,-1.106074e-05,-1.106074e-05
1.842500e-10,1.605000e-04,-1.106028e-05,-1.106028e-05
1.845000e-10,1.590000e-04,-1.105977e-05,-1.105977e-05
1.847500e-10,1.575000e-04,-1.105921e-05,-1.105921e-05
1.850000e-10,1.560000e-04,-1.105860e-05,-1.105860e-05
1.852500e-10,1.545000e-04,-1.105792e-05,-1.105792e-05
1.855000e-10,1.530000e-04,-1.105718e-05,-1.105718e-05
1.857500e-10,1.515000e-04,-1.105634e-05,-1.105634e-05
1.860000e-10,1.500000e-04,-1.105541e-05,-1.105541e-05
1.862500e-10,1.485000e-04,-1.105436e-05,-1.105436e-05
1.865000e-10,1.470000e-04,-1.105316e-05,-1.105316e-05
1.867500e-10,1.455000e-04,-1.105179e-05,-1.105179e-05
1.870000e-10,1.440000e-04,-1.105022e-05,-1.105022e-05
1.872500e-10,1.425000e-04,-1.104839e-05,-1.104839e-05
1.875000e-10,1.410000e-04,-1.104625e-05,-1.104625e-05
1.877500e-10,1.395000e-04,-1.104371e-05,-1.104371e-05
1.880000e-10,1.380000e-04,-1.104067e-05,-1.104067e-05
1.882500e-10,1.365000e-04,-1.103697e-05,-1.103697e-05
1.885000e-10,1.350000e-04,-1.103242e-05,-1.103242e-05
1.887500e-10,1.335000e-04,-1.102672e-05,-1.102672e-05
1.890000e-10,1.320000e-04,-1.101946e-05,-1.101946e-05
1.892500e-10,1.305000e-04,-1.101002e-05,-1.101002e-05
1.895000e-10,1.290000e-04,-1.099754e-05,-1.099754e-05
1.897500e-10,1.275000e-04,-1.098074e-05,-1.098074e-05
1.900000e-10,1.260000e-04,-1.095795e-05,-1.095795e-05
1.902500e-10,1.245000e-04,-1.092711e-05,-1.092711e-05
1.905000e-10,1.230000e-04,-1.088611e-05,-1.088611e-05
1.907500e-10,1.215000e-04,-1.083338e-05,-1.083338e-05
1.910000e-10,1.200000e-04,-1.076891e-05,-1.076891e-05
1.912500e-10,1.185000e-04,-1.069533e-05,-1.069533e-05
1.915000e-10,1.170000e-04,-1.061889e-05,-1.061889e-05
1.917500e-10,1.155000e-04,-1.054981e-05,-1.054981e-05
1.920000e-10,1.140000e-04,-1.050147e-05,-1.050147e-05
1.922500e-10,1.125000e-04,-1.048822e-05,-1.048822e-05
1.925000e-10,1.110000e-04,-1.052196e-05,-1.052196e-05
1.927500e-10,1.095000e-04,-1.060808e-05,-1.060808e-05
1.930000e-10,1.080000e-04,-1.074189e-05,-1.074189e-05
1.932500e-10,1.065000e-04,-1.090700e-05,-1.090700e-05
1.935000e-10,1.050000e-04,-1.107664e-05,-1.107664e-05
1.937500e-10,1.035000e-04,-1.121846e-05,-1.121846e-05
1.940000e-10,1.020000e-04,-1.130202e-05,-1.130202e-05
1.942500e-10,1.005000e-04,-1.130739e-05,-1.130739e-05
1.945000e-10,9.900000e-05,-1.123206e-05,-1.123206e-05
1.947500e-10,9.750000e-05,-1.109399e-05,-1.109399e-05
1.950000e-10,9.600000e-05,-1.092886e-05,-1.092886e-05
1.952500e-10,9.450000e-05,-1.078176e-05,-1.078176e-05
1.955000e-10,9.300000e-05,-1.069519e-05,-1.069519e-05
1.957500e-10,9.150000e-05,-1.069668e-05,-1.069668e-05
1.960000e-10,9.000000e-05,-1.078987e-05,-1.078987e-05
1.962500e-10,8.850000e-05,-1.095227e-05,-1.095227e-05
1.965000e-10,8.700000e-05,-1.114082e-05,-1.114082e-05
1.967500e-10,8.550000e-05,-1.130396e-05,-1.130396e-05
1.970000e-10,8.400000e-05,-1.139678e-05,-1.139678e-05
1.972500e-10,8.250000e-05,-1.139462e-05,-1.139462e-05
1.975000e-10,8.100000e-05,-1.130062e-05,-1.130062e-05
1.977500e-10,7.950000e-05,-1.114488e-05,-1.114488e-05
1.980000e-10,7.800000e-05,-1.097512e-05,-1.097512e-05
1.982500e-10,7.650000e-05,-1.084198e-05,-1.084198e-05
1.985000e-10,7.500000e-05,-1.078349e-05,-1.078349e-05
1.987500e-10,7.350000e-05,-1.081381e-05,-1.081381e-05
1.990000e-10,7.200000e-05,-1.091966e-05,-1.091966e-05
1.992500e-10,7.050000e-05,-1.106546e-05,-1.106546e-05
1.995000e-10,6.900000e-05,-1.120530e-05,-1.120530e-05
1.997500e-10,6.750000e-05,-1.129767e-05,-1.129767e-05
2.000000e-10,0.000000e+00,-1.131851e-05,-1.131851e-05
2.002500e-10,0.000000e+00,-1.126756e-05,-1.126756e-05
2.005000e-10,0.000000e+00,-1.116773e-05,-1.116773e-05
2.007500e-10,0.000000e+00,-1.105649e-05,-1.105649e-05
2.010000e-10,0.000000e+00,-1.097340e-05,-1.097340e-05
2.012500e-10,0.000000e+00,-1.094736e-05,-1.094736e-05
2.015000e-10,0.000000e+00,-1.098772e-05,-1.098772e-05
2.017500e-10,0.000000e+00,-1.108184e-05,-1.108184e-05
2.020000e-10,0.000000e+00,-1.119952e-05,-1.119952e-05
2.022500e-10,0.000000e+00,-1.130284e-05,-1.130284e-05
2.025000e-10,0.000000e+00,-1.135795e-05,-1.135795e-05
2.027500e-10,0.000000e+00,-1.134556e-05,-1.134556e-05
2.030000e-10,0.000000e+00,-1.126668e-05,-1.126668e-05
2.032500e-10,0.000000e+00,-1.114222e-05,-1.114222e-05
2.035000e-10,0.000000e+00,-1.100662e-05,-1.100662e-05
2.037500e-10,0.000000e+00,-1.089749e-05,-1.089749e-05
2.040000e-10,0.000000e+00,-1.084450e-05,-1.084450e-05
2.042500e-10,0.000000e+00,-1.086061e-05,-1.086061e-05
2.045000e-10,0.000000e+00,-1.093852e-05,-1.093852e-05
2.047500e-10,0.000000e+00,-1.105310e-05,-1.105310e-05
2.050000e-10,0.000000e+00,-1.116911e-05,-1.116911e-05
2.052500e-10,0.000000e+00,-1.125189e-05,-1.125189e-05
2.055000e-10,0.000000e+00,-1.127772e-05,-1.127772e-05
2.057500e-10,0.000000e+00,-1.124063e-05,-1.124063e-05
2.060000e-10,0.000000e+00,-1.115377e-05,-1.115377e-05
2.062500e-10,0.000000e+00,-1.104481e-05,-1.104481e-05
