time,"V(3)","V(4)","V(5)","V(6)"
7.950000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
7.975000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.000000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.025000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.050000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.075000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.100000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.125000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.150000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.175000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.200000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.225000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.250000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.275000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.300000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.325000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.350000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.375000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.400000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.425000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.450000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.475000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.500000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.525000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.550000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.575000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.600000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.625000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.650000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.675000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.700000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.725000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.750000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.775000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.800000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.825000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.850000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.875000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.900000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.925000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.950000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
8.975000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.000000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.025000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.050000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.075000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.100000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.125000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.150000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.175000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.200000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.225000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.250000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.275000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.300000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.325000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.350000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.375000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.400000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.425000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.450000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.475000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.500000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.525000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.550000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.575000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.600000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.625000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.650000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.675000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.700000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.725000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.750000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.775000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.800000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.825000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.850000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.875000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.900000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.925000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.950000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
9.975000e-11,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.000000e-10,-2.287529e-05,-9.438653e-06,-9.020739e-06,-7.447711e-06
1.002500e-10,-2.285229e-05,-9.438653e-06,-9.020685e-06,-7.447711e-06
1.005000e-10,-2.281241e-05,-9.438653e-06,-9.020503e-06,-7.447711e-06
1.007500e-10,-2.274216e-05,-9.438653e-06,-9.020033e-06,-7.447711e-06
1.010000e-10,-2.264302e-05,-9.438653e-06,-9.019063e-06,-7.447711e-06
1.012500e-10,-2.252490e-05,-9.438653e-06,-9.017357e-06,-7.447711e-06
1.015000e-10,-2.240499e-05,-9.438653e-06,-9.014726e-06,-7.447711e-06
1.017500e-10,-2.230346e-05,-9.438653e-06,-9.011117e-06,-7.447710e-06
1.020000e-10,-2.223741e-05,-9.438653e-06,-9.006697e-06,-7.447708e-06
1.022500e-10,-2.221524e-05,-9.438652e-06,-9.001876e-06,-7.447704e-06
1.025000e-10,-2.223370e-05,-9.438652e-06,-8.997269e-06,-7.447697e-06
1.027500e-10,-2.227885e-05,-9.438651e-06,-8.993565e-06,-7.447685e-06
1.030000e-10,-2.233076e-05,-9.438649e-06,-8.991348e-06,-7.447669e-06
1.032500e-10,-2.236996e-05,-9.438647e-06,-8.990913e-06,-7.447646e-06
1.035000e-10,-2.238355e-05,-9.438644e-06,-8.992142e-06,-7.447619e-06
1.037500e-10,-2.236862e-05,-9.438640e-06,-8.994496e-06,-7.447589e-06
1.040000e-10,-2.233211e-05,-9.438635e-06,-8.997146e-06,-7.447561e-06
1.042500e-10,-2.228733e-05,-9.438630e-06,-8.999196e-06,-7.447539e-06
1.045000e-10,-2.224875e-05,-9.438626e-06,-8.999948e-06,-7.447528e-06
1.047500e-10,-2.222694e-05,-9.438623e-06,-8.999118e-06,-7.447532e-06
1.050000e-10,-2.222554e-05,-9.438622e-06,-8.996918e-06,-7.447551e-06
1.052500e-10,-2.224097e-05,-9.438624e-06,-8.993987e-06,-7.447580e-06
1.055000e-10,-2.226461e-05,-9.438628e-06,-8.991174e-06,-7.447612e-06
1.057500e-10,-2.228653e-05,-9.438634e-06,-8.989268e-06,-7.447637e-06
1.060000e-10,-2.229897e-05,-9.438640e-06,-8.988740e-06,-7.447646e-06
1.062500e-10,-2.229873e-05,-9.438644e-06,-8.989608e-06,-7.447633e-06
1.065000e-10,-2.228741e-05,-9.438644e-06,-8.991450e-06,-7.447599e-06
1.067500e-10,-2.227010e-05,-9.438641e-06,-8.993566e-06,-7.447551e-06
1.070000e-10,-2.225303e-05,-9.438633e-06,-8.995226e-06,-7.447502e-06
1.072500e-10,-2.224119e-05,-9.438622e-06,-8.995905e-06,-7.447466e-06
1.075000e-10,-2.223685e-05,-9.438612e-06,-8.995447e-06,-7.447454e-06
1.077500e-10,-2.223931e-05,-9.438606e-06,-8.994078e-06,-7.447472e-06
1.080000e-10,-2.224565e-05,-9.438605e-06,-8.992301e-06,-7.447514e-06
1.082500e-10,-2.225222e-05,-9.438610e-06,-8.990701e-06,-7.447567e-06
1.085000e-10,-2.225601e-05,-9.438621e-06,-8.989744e-06,-7.447614e-06
1.087500e-10,-2.225557e-05,-9.438634e-06,-8.989631e-06,-7.447639e-06
1.090000e-10,-2.225120e-05,-9.438645e-06,-8.990260e-06,-7.447635e-06
1.092500e-10,-2.224445e-05,-9.438650e-06,-8.991296e-06,-7.447602e-06
1.095000e-10,-2.223737e-05,-9.438648e-06,-8.992310e-06,-7.447551e-06
1.097500e-10,-2.223164e-05,-9.438638e-06,-8.992937e-06,-7.447499e-06
1.100000e-10,-2.222813e-05,-9.438623e-06,-8.992986e-06,-7.447463e-06
1.102500e-10,-2.222674e-05,-9.438609e-06,-8.992489e-06,-7.447453e-06
1.105000e-10,-2.222667e-05,-9.438599e-06,-8.991653e-06,-7.447471e-06
1.107500e-10,-2.222685e-05,-9.438597e-06,-8.990771e-06,-7.447510e-06
1.110000e-10,-2.222636e-05,-9.438605e-06,-8.990107e-06,-7.447554e-06
1.112500e-10,-2.222470e-05,-9.438618e-06,-8.989812e-06,-7.447590e-06
1.115000e-10,-2.222188e-05,-9.438634e-06,-8.989888e-06,-7.447605e-06
1.117500e-10,-2.221828e-05,-9.438646e-06,-8.990212e-06,-7.447596e-06
1.120000e-10,-2.221443e-05,-9.438650e-06,-8.990597e-06,-7.447568e-06
1.122500e-10,-2.221082e-05,-9.438645e-06,-8.990865e-06,-7.447533e-06
1.125000e-10,-2.220773e-05,-9.438633e-06,-8.990905e-06,-7.447501e-06
1.127500e-10,-2.220520e-05,-9.438618e-06,-8.990705e-06,-7.447484e-06
1.130000e-10,-2.220305e-05,-9.438605e-06,-8.990333e-06,-7.447484e-06
1.132500e-10,-2.220103e-05,-9.438599e-06,-8.989904e-06,-7.447499e-06
1.135000e-10,-2.219889e-05,-9.438601e-06,-8.989531e-06,-7.447522e-06
1.137500e-10,-2.219646e-05,-9.438611e-06,-8.989286e-06,-7.447544e-06
1.140000e-10,-2.219370e-05,-9.438624e-06,-8.989186e-06,-7.447557e-06
1.142500e-10,-2.219066e-05,-9.438635e-06,-8.989195e-06,-7.447559e-06
1.145000e-10,-2.218746e-05,-9.438642e-06,-8.989244e-06,-7.447550e-06
1.147500e-10,-2.218424e-05,-9.438641e-06,-8.989267e-06,-7.447536e-06
1.150000e-10,-2.218110e-05,-9.438634e-06,-8.989217e-06,-7.447522e-06
1.152500e-10,-2.217807e-05,-9.438623e-06,-8.989079e-06,-7.447511e-06
1.155000e-10,-2.217514e-05,-9.438613e-06,-8.988873e-06,-7.447507e-06
1.157500e-10,-2.217225e-05,-9.438607e-06,-8.988634e-06,-7.447508e-06
1.160000e-10,-2.216933e-05,-9.438606e-06,-8.988402e-06,-7.447514e-06
1.162500e-10,-2.216633e-05,-9.438611e-06,-8.988206e-06,-7.447520e-06
1.165000e-10,-2.216320e-05,-9.438619e-06,-8.988054e-06,-7.447525e-06
1.167500e-10,-2.215994e-05,-9.438627e-06,-8.987941e-06,-7.447527e-06
1.170000e-10,-2.215658e-05,-9.438632e-06,-8.987846e-06,-7.447527e-06
1.172500e-10,-2.215315e-05,-9.438632e-06,-8.987748e-06,-7.447524e-06
1.175000e-10,-2.214970e-05,-9.438629e-06,-8.987631e-06,-7.447521e-06
1.177500e-10,-2.214624e-05,-9.438622e-06,-8.987487e-06,-7.447518e-06
1.180000e-10,-2.214278e-05,-9.438616e-06,-8.987317e-06,-7.447515e-06
1.182500e-10,-2.213931e-05,-9.438613e-06,-8.987131e-06,-7.447512e-06
1.185000e-10,-2.213579e-05,-9.438612e-06,-8.986941e-06,-7.447510e-06
1.187500e-10,-2.213221e-05,-9.438614e-06,-8.986755e-06,-7.447509e-06
1.190000e-10,-2.212856e-05,-9.438618e-06,-8.986580e-06,-7.447509e-06
1.192500e-10,-2.212482e-05,-9.438622e-06,-8.986415e-06,-7.447509e-06
1.195000e-10,-2.212100e-05,-9.438625e-06,-8.986257e-06,-7.447510e-06
1.197500e-10,-2.211711e-05,-9.438625e-06,-8.986100e-06,-7.447511e-06
1.200000e-10,-2.211316e-05,-9.438623e-06,-8.985937e-06,-7.447511e-06
1.202500e-10,-2.210916e-05,-9.438620e-06,-8.985766e-06,-7.447510e-06
1.205000e-10,-2.210512e-05,-9.438617e-06,-8.985585e-06,-7.447509e-06
1.207500e-10,-2.210101e-05,-9.438615e-06,-8.985395e-06,-7.447507e-06
1.210000e-10,-2.209685e-05,-9.438615e-06,-8.985199e-06,-7.447504e-06
1.212500e-10,-2.209262e-05,-9.438616e-06,-8.985000e-06,-7.447501e-06
1.215000e-10,-2.208831e-05,-9.438617e-06,-8.984800e-06,-7.447499e-06
1.217500e-10,-2.208391e-05,-9.438619e-06,-8.984602e-06,-7.447498e-06
1.220000e-10,-2.207944e-05,-9.438620e-06,-8.984404e-06,-7.447498e-06
1.222500e-10,-2.207488e-05,-9.438620e-06,-8.984205e-06,-7.447498e-06
1.225000e-10,-2.207024e-05,-9.438619e-06,-8.984004e-06,-7.447499e-06
1.227500e-10,-2.206552e-05,-9.438618e-06,-8.983797e-06,-7.447498e-06
1.230000e-10,-2.206073e-05,-9.438616e-06,-8.983585e-06,-7.447497e-06
1.232500e-10,-2.205585e-05,-9.438616e-06,-8.983367e-06,-7.447495e-06
1.235000e-10,-2.205088e-05,-9.438615e-06,-8.983143e-06,-7.447493e-06
1.237500e-10,-2.204582e-05,-9.438616e-06,-8.982914e-06,-7.447491e-06
1.240000e-10,-2.204066e-05,-9.438616e-06,-8.982681e-06,-7.447489e-06
1.242500e-10,-2.203540e-05,-9.438616e-06,-8.982446e-06,-7.447488e-06
1.245000e-10,-2.203004e-05,-9.438616e-06,-8.982208e-06,-7.447487e-06
1.247500e-10,-2.202457e-05,-9.438616e-06,-8.981966e-06,-7.447486e-06
1.250000e-10,-2.201900e-05,-9.438616e-06,-8.981721e-06,-7.447485e-06
1.252500e-10,-2.201331e-05,-9.438615e-06,-8.981471e-06,-7.447484e-06
1.255000e-10,-2.200751e-05,-9.438615e-06,-8.981215e-06,-7.447483e-06
1.257500e-10,-2.200159e-05,-9.438614e-06,-8.980953e-06,-7.447481e-06
1.260000e-10,-2.199555e-05,-9.438614e-06,-8.980685e-06,-7.447480e-06
1.262500e-10,-2.198939e-05,-9.438614e-06,-8.980412e-06,-7.447478e-06
1.265000e-10,-2.198309e-05,-9.438614e-06,-8.980132e-06,-7.447476e-06
1.267500e-10,-2.197666e-05,-9.438614e-06,-8.979848e-06,-7.447474e-06
1.270000e-10,-2.197009e-05,-9.438614e-06,-8.979558e-06,-7.447473e-06
1.272500e-10,-2.196337e-05,-9.438613e-06,-8.979263e-06,-7.447471e-06
1.275000e-10,-2.195650e-05,-9.438613e-06,-8.978961e-06,-7.447470e-06
1.277500e-10,-2.194947e-05,-9.438613e-06,-8.978653e-06,-7.447469e-06
1.280000e-10,-2.194229e-05,-9.438612e-06,-8.978338e-06,-7.447467e-06
1.282500e-10,-2.193493e-05,-9.438612e-06,-8.978016e-06,-7.447465e-06
1.285000e-10,-2.192741e-05,-9.438612e-06,-8.977686e-06,-7.447463e-06
1.287500e-10,-2.191970e-05,-9.438611e-06,-8.977348e-06,-7.447461e-06
1.290000e-10,-2.191181e-05,-9.438611e-06,-8.977003e-06,-7.447460e-06
1.292500e-10,-2.190372e-05,-9.438611e-06,-8.976649e-06,-7.447458e-06
1.295000e-10,-2.189543e-05,-9.438611e-06,-8.976288e-06,-7.447456e-06
1.297500e-10,-2.188693e-05,-9.438610e-06,-8.975918e-06,-7.447454e-06
1.300000e-10,-2.187821e-05,-9.438610e-06,-8.975538e-06,-7.447452e-06
1.302500e-10,-2.186927e-05,-9.438610e-06,-8.975150e-06,-7.447450e-06
1.305000e-10,-2.186008e-05,-9.438609e-06,-8.974751e-06,-7.447448e-06
1.307500e-10,-2.185065e-05,-9.438609e-06,-8.974343e-06,-7.447446e-06
1.310000e-10,-2.184096e-05,-9.438609e-06,-8.973923e-06,-7.447443e-06
1.312500e-10,-2.183100e-05,-9.438608e-06,-8.973493e-06,-7.447441e-06
1.315000e-10,-2.182076e-05,-9.438608e-06,-8.973051e-06,-7.447439e-06
1.317500e-10,-2.181022e-05,-9.438607e-06,-8.972597e-06,-7.447436e-06
1.320000e-10,-2.179938e-05,-9.438607e-06,-8.972130e-06,-7.447434e-06
1.322500e-10,-2.178821e-05,-9.438607e-06,-8.971650e-06,-7.447431e-06
1.325000e-10,-2.177671e-05,-9.438606e-06,-8.971157e-06,-7.447429e-06
1.327500e-10,-2.176485e-05,-9.438606e-06,-8.970649e-06,-7.447426e-06
1.330000e-10,-2.175262e-05,-9.438605e-06,-8.970127e-06,-7.447424e-06
1.332500e-10,-2.174000e-05,-9.438605e-06,-8.969588e-06,-7.447421e-06
1.335000e-10,-2.172697e-05,-9.438605e-06,-8.969033e-06,-7.447418e-06
1.337500e-10,-2.171351e-05,-9.438604e-06,-8.968461e-06,-7.447415e-06
1.340000e-10,-2.169959e-05,-9.438604e-06,-8.967871e-06,-7.447412e-06
1.342500e-10,-2.168520e-05,-9.438603e-06,-8.967262e-06,-7.447409e-06
1.345000e-10,-2.167030e-05,-9.438603e-06,-8.966632e-06,-7.447406e-06
1.347500e-10,-2.165487e-05,-9.438602e-06,-8.965982e-06,-7.447403e-06
1.350000e-10,-2.163888e-05,-9.438602e-06,-8.965309e-06,-7.447399e-06
1.352500e-10,-2.162229e-05,-9.438601e-06,-8.964613e-06,-7.447396e-06
1.355000e-10,-2.160508e-05,-9.438600e-06,-8.963892e-06,-7.447392e-06
1.357500e-10,-2.158719e-05,-9.438600e-06,-8.963145e-06,-7.447388e-06
1.360000e-10,-2.156859e-05,-9.438599e-06,-8.962371e-06,-7.447385e-06
1.362500e-10,-2.154924e-05,-9.438599e-06,-8.961567e-06,-7.447381e-06
1.365000e-10,-2.152909e-05,-9.438598e-06,-8.960732e-06,-7.447377e-06
1.367500e-10,-2.150808e-05,-9.438597e-06,-8.959864e-06,-7.447372e-06
1.370000e-10,-2.148616e-05,-9.438597e-06,-8.958962e-06,-7.447368e-06
1.372500e-10,-2.146326e-05,-9.438596e-06,-8.958022e-06,-7.447363e-06
1.375000e-10,-2.143932e-05,-9.438595e-06,-8.957042e-06,-7.447359e-06
1.377500e-10,-2.141426e-05,-9.438594e-06,-8.956020e-06,-7.447354e-06
1.380000e-10,-2.138801e-05,-9.438594e-06,-8.954954e-06,-7.447349e-06
1.382500e-10,-2.136046e-05,-9.438593e-06,-8.953838e-06,-7.447344e-06
1.385000e-10,-2.133152e-05,-9.438592e-06,-8.952671e-06,-7.447338e-06
1.387500e-10,-2.130109e-05,-9.438591e-06,-8.951449e-06,-7.447332e-06
1.390000e-10,-2.126903e-05,-9.438590e-06,-8.950167e-06,-7.447326e-06
1.392500e-10,-2.123522e-05,-9.438589e-06,-8.948820e-06,-7.447320e-06
1.395000e-10,-2.119950e-05,-9.438588e-06,-8.947405e-06,-7.447314e-06
1.397500e-10,-2.116171e-05,-9.438587e-06,-8.945914e-06,-7.447307e-06
1.400000e-10,-2.112167e-05,-9.438586e-06,-8.944343e-06,-7.447300e-06
1.402500e-10,-2.107915e-05,-9.438585e-06,-8.942683e-06,-7.447292e-06
1.405000e-10,-2.103394e-05,-9.438583e-06,-8.940928e-06,-7.447285e-06
1.407500e-10,-2.098576e-05,-9.438582e-06,-8.939068e-06,-7.447276e-06
1.410000e-10,-2.093431e-05,-9.438581e-06,-8.937095e-06,-7.447268e-06
1.412500e-10,-2.087925e-05,-9.438579e-06,-8.934997e-06,-7.447259e-06
1.415000e-10,-2.082020e-05,-9.438578e-06,-8.932762e-06,-7.447249e-06
1.417500e-10,-2.075670e-05,-9.438576e-06,-8.930376e-06,-7.447239e-06
1.420000e-10,-2.068826e-05,-9.438575e-06,-8.927824e-06,-7.447228e-06
1.422500e-10,-2.061428e-05,-9.438573e-06,-8.925088e-06,-7.447217e-06
1.425000e-10,-2.053408e-05,-9.438571e-06,-8.922147e-06,-7.447205e-06
1.427500e-10,-2.044687e-05,-9.438569e-06,-8.918978e-06,-7.447192e-06
1.430000e-10,-2.035172e-05,-9.438567e-06,-8.915554e-06,-7.447178e-06
1.432500e-10,-2.024755e-05,-9.438565e-06,-8.911843e-06,-7.447164e-06
1.435000e-10,-2.013308e-05,-9.438563e-06,-8.907810e-06,-7.447148e-06
1.437500e-10,-2.000677e-05,-9.438560e-06,-8.903410e-06,-7.447131e-06
1.440000e-10,-1.986680e-05,-9.438557e-06,-8.898595e-06,-7.447113e-06
1.442500e-10,-1.971098e-05,-9.438554e-06,-8.893305e-06,-7.447094e-06
1.445000e-10,-1.953664e-05,-9.438551e-06,-8.887469e-06,-7.447073e-06
1.447500e-10,-1.934053e-05,-9.438548e-06,-8.881003e-06,-7.447050e-06
1.450000e-10,-1.911867e-05,-9.438544e-06,-8.873805e-06,-7.447025e-06
1.452500e-10,-1.886609e-05,-9.438540e-06,-8.865752e-06,-7.446998e-06
1.455000e-10,-1.857659e-05,-9.438536e-06,-8.856693e-06,-7.446968e-06
1.457500e-10,-1.824234e-05,-9.438531e-06,-8.846442e-06,-7.446935e-06
1.460000e-10,-1.785332e-05,-9.438526e-06,-8.834769e-06,-7.446899e-06
1.462500e-10,-1.739662e-05,-9.438520e-06,-8.821382e-06,-7.446859e-06
1.465000e-10,-1.685537e-05,-9.438514e-06,-8.805914e-06,-7.446814e-06
1.467500e-10,-1.620728e-05,-9.438507e-06,-8.787895e-06,-7.446763e-06
1.470000e-10,-1.542247e-05,-9.438499e-06,-8.766713e-06,-7.446706e-06
1.472500e-10,-1.446037e-05,-9.438490e-06,-8.741567e-06,-7.446641e-06
1.475000e-10,-1.326508e-05,-9.438480e-06,-8.711393e-06,-7.446567e-06
1.477500e-10,-1.175853e-05,-9.438468e-06,-8.674754e-06,-7.446482e-06
1.480000e-10,-9.830210e-06,-9.438455e-06,-8.629691e-06,-7.446383e-06
1.482500e-10,-7.322294e-06,-9.438439e-06,-8.573486e-06,-7.446266e-06
1.485000e-10,-4.008673e-06,-9.438421e-06,-8.502329e-06,-7.446129e-06
1.487500e-10,4.306616e-07,-9.438400e-06,-8.410835e-06,-7.445964e-06
1.490000e-10,6.429725e-06,-9.438374e-06,-8.291398e-06,-7.445764e-06
1.492500e-10,1.451609e-05,-9.438344e-06,-8.133463e-06,-7.445520e-06
1.495000e-10,2.517397e-05,-9.438306e-06,-7.923060e-06,-7.445215e-06
1.497500e-10,3.852992e-05,-9.438260e-06,-7.643345e-06,-7.444831e-06
1.500000e-10,5.404389e-05,-9.438202e-06,-7.276842e-06,-7.444339e-06
1.502500e-10,7.063482e-05,-9.438127e-06,-6.809243e-06,-7.443700e-06
1.505000e-10,8.723627e-05,-9.438032e-06,-6.233670e-06,-7.442860e-06
1.507500e-10,1.033868e-04,-9.437906e-06,-5.553624e-06,-7.441749e-06
1.510000e-10,1.196911e-04,-9.437741e-06,-4.782237e-06,-7.440277e-06
1.512500e-10,1.380870e-04,-9.437523e-06,-3.935878e-06,-7.438340e-06
1.515000e-10,1.618015e-04,-9.437236e-06,-3.021737e-06,-7.435826e-06
1.517500e-10,1.946677e-04,-9.436862e-06,-2.021808e-06,-7.432630e-06
1.520000e-10,2.389345e-04,-9.436382e-06,-8.802919e-07,-7.428670e-06
1.522500e-10,2.905528e-04,-9.435781e-06,4.925016e-07,-7.423904e-06
1.525000e-10,3.348492e-04,-9.435047e-06,2.187994e-06,-7.418323e-06
1.527500e-10,3.529674e-04,-9.434172e-06,4.249908e-06,-7.411926e-06
1.530000e-10,3.376043e-04,-9.433153e-06,6.634983e-06,-7.404646e-06
1.532500e-10,2.972079e-04,-9.431982e-06,9.197007e-06,-7.396242e-06
1.535000e-10,2.457095e-04,-9.430633e-06,1.170153e-05,-7.386176e-06
1.537500e-10,1.913662e-04,-9.429042e-06,1.387078e-05,-7.373497e-06
1.540000e-10,1.363257e-04,-9.427088e-06,1.544964e-05,-7.356795e-06
1.542500e-10,8.442519e-05,-9.424576e-06,1.627610e-05,-7.334268e-06
1.545000e-10,4.406957e-05,-9.421234e-06,1.633275e-05,-7.303905e-06
1.547500e-10,2.364469e-05,-9.416723e-06,1.576539e-05,-7.263786e-06
1.550000e-10,2.647906e-05,-9.410678e-06,1.486835e-05,-7.212371e-06
1.552500e-10,4.902800e-05,-9.402747e-06,1.404339e-05,-7.148652e-06
1.555000e-10,8.116457e-05,-9.392639e-06,1.374099e-05,-7.071998e-06
1.557500e-10,1.082192e-04,-9.380139e-06,1.439688e-05,-6.981564e-06
1.560000e-10,1.168531e-04,-9.365059e-06,1.638192e-05,-6.875263e-06
1.562500e-10,1.030139e-04,-9.347129e-06,1.998506e-05,-6.748342e-06
1.565000e-10,7.486137e-05,-9.325784e-06,2.544002e-05,-6.591683e-06
1.567500e-10,4.806594e-05,-9.299888e-06,3.299508e-05,-6.389797e-06
1.570000e-10,3.755999e-05,-9.267380e-06,4.300520e-05,-6.118655e-06
1.572500e-10,5.060955e-05,-9.224919e-06,5.598867e-05,-5.744225e-06
1.575000e-10,8.334030e-05,-9.167648e-06,7.254384e-05,-5.223733e-06
1.577500e-10,1.209044e-04,-9.089271e-06,9.305308e-05,-4.511962e-06
1.580000e-10,1.427074e-04,-8.982743e-06,1.173860e-04,-3.574784e-06
1.582500e-10,1.334666e-04,-8.841903e-06,1.451104e-04,-2.411727e-06
1.585000e-10,9.287546e-05,-8.664315e-06,1.762960e-04,-1.086831e-06
1.587500e-10,3.541281e-05,-8.455203e-06,2.125188e-04,2.412114e-07
1.590000e-10,-1.797728e-05,-8.231573e-06,2.578618e-04,1.308990e-06
